lat,lon,d,v,s,h
46.8092,-103.38753,0,2,0,1
46.80001,-103.40674,1,5,0,0
48.24349,-103.60122,1,5,0,0
46.79915,-103.39786,1,5,0,0
48.953,-102.26371,0,2,0,1
46.79426,-103.40796,0,3,0,0
48.21041,-103.55254,0,2,0,1
48.25374,-103.6284,1,5,0,0
46.65362,-102.69954,1,2,0,0
47.71553,-101.89052,1,2,0,0
48.7494,-103.47191,1,2,0,0
46.76229,-103.3398,0,2,0,1
47.89358,-103.69307,1,5,0,0
48.28286,-103.4562,0,2,0,1
48.23804,-103.62979,1,5,0,0
48.58103,-102.09517,1,2,0,0
47.89392,-103.51254,1,5,0,0
48.25737,-103.62293,1,5,0,0
47.89681,-100.87232,1,2,0,0
48.27282,-102.97399,1,2,0,0
48.77619,-101.69023,1,2,0,0
48.88151,-101.7348,1,2,0,0
48.51604,-103.002,1,2,0,0
48.83729,-102.19763,1,2,0,0
48.25846,-102.96445,1,2,0,0
48.23021,-103.60161,1,5,0,0
48.16335,-103.45078,0,2,0,1
48.51577,-103.01167,1,2,0,0
47.46342,-103.63457,1,2,0,0
48.82288,-102.32925,0,2,0,1
48.62801,-101.90539,1,5,0,0
48.77611,-101.31556,0,2,0,1
48.88804,-101.03767,0,2,0,1
47.86463,-103.47366,1,5,0,0
48.17166,-103.40656,1,5,0,0
47.19986,-103.72313,1,2,0,0
46.77206,-103.22867,1,5,0,0
46.79684,-102.83275,1,2,0,0
48.9168,-101.23216,1,2,0,0
48.22099,-103.08969,1,2,0,0
47.44591,-103.30408,0,2,0,1
48.69262,-102.9266,1,5,0,0
48.93871,-102.30701,0,2,0,1
47.60118,-103.93039,1,2,0,0
46.78698,-103.43409,1,5,0,0
48.76849,-101.20428,1,2,0,0
48.18503,-103.47291,1,5,0,0
47.87842,-102.03183,0,2,0,1
48.14117,-103.72748,1,5,0,0
47.21499,-103.07761,0,2,0,1
48.00239,-103.61088,1,2,0,0
48.53408,-102.80766,1,5,0,0
48.7441,-103.36935,1,2,0,0
48.96768,-102.26341,0,2,0,1
46.85799,-102.77464,1,2,0,0
48.75412,-101.9363,1,2,0,0
48.79133,-102.28162,1,5,0,0
47.41459,-103.30025,1,5,0,0
47.52122,-103.40488,1,5,0,0
48.36604,-103.88222,1,5,0,0
48.951,-102.30368,0,2,0,1
47.31074,-102.09828,1,2,0,0
48.65674,-101.81869,1,2,0,0
48.15606,-103.47238,0,2,0,1
47.91916,-102.96004,0,2,0,1
47.45556,-102.1605,1,2,0,0
48.62465,-101.91022,1,2,0,0
48.50209,-102.87623,0,2,0,1
48.31543,-102.93377,0,2,0,1
47.4607,-103.44085,1,5,0,0
48.96761,-102.37298,0,2,0,1
48.86633,-102.30731,0,2,0,1
48.93676,-102.23852,0,2,0,1
48.96563,-102.34768,0,2,0,1
48.62069,-103.12063,1,5,0,0
48.61456,-103.11107,1,5,0,0
47.22785,-103.07789,0,2,0,1
46.76418,-103.44722,1,2,0,0
48.10831,-102.86863,0,3,0,0
48.65644,-101.83495,1,2,0,0
48.65278,-101.8301,1,5,0,0
46.93488,-103.65379,1,2,0,0
47.44199,-102.33781,1,2,0,0
48.81831,-99.96608,1,2,0,0
48.26449,-102.9872,0,2,0,1
47.64341,-103.66942,1,2,0,0
48.92008,-102.56627,0,2,0,1
48.91694,-102.56128,0,2,0,1
48.61999,-103.11229,1,2,0,0
46.85971,-103.51383,0,2,0,1
48.9532,-102.30702,1,5,0,0
48.93838,-102.32902,1,5,0,0
48.93656,-102.36968,0,2,0,1
47.9833,-101.94511,1,2,0,0
47.98675,-101.94994,1,2,0,0
47.91744,-103.20515,1,5,0,0
48.84954,-102.28191,1,5,0,0
48.8084,-102.37286,0,2,0,1
47.60797,-103.93006,1,2,0,0
47.91898,-101.08078,1,5,0,0
46.79037,-103.34925,0,2,0,1
48.93877,-102.37301,1,5,0,0
48.93653,-102.32569,1,5,0,0
48.90528,-103.27315,1,2,0,0
46.85042,-103.15471,1,2,0,0
47.11156,-103.03733,1,2,0,0
48.96554,-102.36978,0,2,0,1
48.98227,-102.37292,0,2,0,1
47.1676,-103.11601,0,2,0,1
47.10061,-103.05913,1,2,0,0
48.93909,-103.53234,0,2,0,1
48.92412,-103.62058,0,2,0,1
47.85526,-101.89986,1,2,0,0
47.89899,-102.00605,1,2,0,0
47.89841,-103.51676,0,2,0,1
48.66093,-101.73862,1,2,0,0
48.4158,-103.92592,1,2,0,0
47.19842,-103.7149,1,5,0,0
48.72383,-100.77399,1,2,0,0
47.16973,-103.07671,0,2,0,1
48.55882,-103.01252,0,2,0,1
47.33804,-103.08127,1,2,0,0
48.86569,-103.14556,1,2,0,0
48.66008,-101.84515,1,2,0,0
48.17044,-103.408,1,5,0,0
48.32898,-102.93575,0,2,0,1
48.55963,-102.99324,0,2,0,1
48.83741,-102.37303,1,5,0,0
46.842,-102.923,1,2,0,0
48.4899,-102.97422,0,2,0,1
48.93653,-102.21611,0,2,0,1
48.95141,-102.21775,0,2,0,1
48.8339,-100.93675,1,2,0,0
48.29,-102.9807,1,2,0,0
47.33286,-103.57312,1,2,0,0
47.96135,-103.69315,1,2,0,0
47.95513,-103.68764,1,5,0,0
48.33586,-102.9286,0,2,0,1
48.29802,-102.96877,1,2,0,0
48.69455,-102.9241,0,2,0,1
47.2874,-103.49655,0,2,0,1
47.29829,-103.1086,1,2,0,0
48.6024,-102.01999,1,2,0,0
48.62791,-102.19346,1,2,0,0
48.50028,-102.96894,1,2,0,0
48.76449,-103.3245,1,2,0,0
48.67461,-103.27339,1,2,0,0
48.68981,-103.31112,1,2,0,0
48.17058,-103.40923,0,2,0,1
47.19363,-103.72349,1,5,0,0
48.90815,-102.55247,1,5,0,0
48.4681,-101.26336,1,2,0,0
47.18504,-103.71427,0,3,0,0
47.15544,-103.66263,1,2,0,0
47.64348,-103.67784,1,2,0,0
48.649,-101.38345,1,2,0,0
46.76185,-103.46742,1,5,0,0
48.63546,-102.12777,1,5,0,0
48.79648,-99.94416,1,2,0,0
47.19892,-103.05839,0,2,0,1
48.28342,-102.98011,0,3,0,0
48.29788,-102.97992,0,3,0,0
47.64124,-103.68463,1,2,0,0
48.5036,-102.86322,0,3,0,1
48.91145,-100.90526,0,3,0,1
47.31031,-103.08342,1,2,0,0
46.76109,-103.46093,1,5,0,0
47.78059,-103.07227,0,2,0,1
48.10469,-101.43363,0,2,0,1
47.25369,-103.05281,0,2,0,1
47.1931,-103.7334,0,3,0,0
46.83941,-103.39843,0,3,0,0
48.76526,-102.64813,0,3,0,0
47.15125,-103.65764,0,3,0,0
48.93708,-102.19495,1,5,0,0
48.877,-101.09608,0,3,0,0
48.68071,-103.89926,0,3,0,0
47.11979,-103.57936,0,3,0,0
47.91898,-101.08078,0,3,0,0
47.2397,-103.00954,0,3,0,1
47.39942,-103.05364,0,3,0,0
47.41819,-102.72209,0,3,0,0
48.89104,-102.37028,0,3,0,1
48.65657,-101.50299,0,3,0,0
48.64921,-101.49756,0,3,0,0
46.74703,-103.23405,0,3,0,1
48.79348,-101.34127,0,3,0,0
47.15513,-103.33291,0,3,0,1
47.39563,-102.66777,0,3,0,0
48.49612,-101.15587,0,3,0,0
47.60829,-103.93028,0,3,0,1
46.85717,-102.82183,0,3,0,0
47.25963,-103.74023,0,3,0,0
48.77186,-100.897,0,3,0,1
48.46941,-101.88015,0,3,0,0
48.61593,-102.08913,0,3,0,0
48.28511,-102.96828,0,3,0,0
47.18521,-102.9655,0,3,0,1
47.42089,-102.72914,0,3,0,0
47.19626,-103.05188,0,3,0,1
48.26648,-102.95177,0,3,0,0
48.2622,-102.96938,0,3,0,0
47.39925,-102.67666,1,5,0,0
47.39193,-102.67635,1,5,0,0
48.91169,-100.10311,0,3,0,0
47.41722,-102.71296,1,5,0,0
47.39182,-102.6765,1,5,0,0
47.67831,-103.77032,0,3,0,0
48.31844,-102.92298,0,3,0,1
46.7892,-103.40132,0,3,0,1
48.99258,-101.70224,0,3,0,0
47.24518,-103.64345,0,3,0,0
46.81673,-103.33866,0,3,0,1
46.80219,-103.35982,0,3,0,1
47.20326,-102.9956,0,3,0,1
48.28122,-102.97364,0,3,0,1
48.6936,-102.93156,0,3,0,1
48.78648,-101.33521,0,3,0,1
47.46075,-102.77657,0,3,0,0
47.39196,-102.68725,1,5,0,0
47.38477,-102.64456,1,5,0,0
47.21628,-102.92953,0,3,0,1
48.68331,-102.9166,0,3,0,1
47.1623,-103.66954,0,3,0,0
46.7898,-103.33756,0,3,0,1
48.51452,-102.9695,0,3,0,1
48.26845,-102.35474,0,3,0,1
47.65563,-103.68442,0,3,0,0
47.23972,-103.01437,0,3,0,1
48.30499,-102.93523,0,3,0,1
48.50622,-102.95362,0,3,0,1
46.78858,-103.36124,0,3,0,1
46.80401,-103.32715,0,3,0,1
47.21063,-102.92438,1,5,0,0
48.82544,-101.22015,0,3,0,0
46.73249,-103.25052,0,3,0,1
48.6532,-103.25247,0,3,0,0
48.06271,-102.9016,0,3,0,1
46.7888,-103.40137,0,3,0,0
47.38843,-102.64982,0,3,0,0
48.76146,-100.89425,0,3,0,1
48.78353,-100.90447,0,3,0,1
48.32698,-102.92187,0,3,0,1
47.26446,-103.7436,0,3,0,0
47.61706,-103.93947,0,3,0,1
47.2103,-103.1095,0,3,0,1
47.18485,-102.92883,0,3,0,1
48.65286,-101.49754,0,3,0,0
48.66013,-101.50297,0,3,0,0
48.65649,-101.49752,0,3,0,0
48.66375,-101.50852,0,3,0,0
48.27067,-102.36146,0,3,0,1
48.47268,-102.93132,0,3,0,0
48.49122,-102.94281,1,5,0,0
47.15577,-102.77647,0,3,0,1
47.21062,-102.96678,0,3,0,1
46.73258,-103.22925,1,5,0,0
46.74701,-103.22925,0,3,0,1
48.65758,-102.91071,0,3,0,1
48.03679,-102.94012,0,3,0,0
47.32222,-103.0973,0,3,0,0
47.25242,-103.72765,0,3,0,1
48.50129,-102.9587,1,5,0,0
47.10929,-103.56907,1,5,0,0
47.85362,-104.02892,1,5,0,0
47.27053,-103.10153,0,3,0,1
47.1819,-102.94579,0,3,0,1
46.78906,-103.40188,0,3,0,1
48.51598,-102.97531,0,3,0,0
46.73255,-103.27147,1,5,0,0
47.13803,-103.35335,0,3,0,1
47.22787,-103.07325,0,3,0,1
47.21066,-103.07718,0,3,0,1
47.31858,-102.58567,0,3,0,0
48.82223,-101.22784,0,3,0,1
48.82318,-101.21341,0,3,0,1
48.27745,-102.98164,0,3,0,0
46.74712,-103.18732,1,5,0,0
47.58626,-102.8841,0,3,0,1
47.18743,-103.71242,0,3,0,0
48.29192,-102.98924,0,3,0,0
47.33874,-103.12289,1,5,0,0
47.32353,-103.0889,0,3,0,1
48.28194,-102.96106,0,3,0,1
46.75558,-103.25452,0,3,0,1
46.76172,-103.25038,1,5,0,0
46.77642,-103.29136,1,5,0,0
48.28341,-102.99045,0,3,0,0
48.3004,-102.93936,0,3,0,1
48.58827,-101.85096,0,3,0,0
48.75386,-100.87997,0,3,0,1
46.76302,-103.29339,1,5,0,0
48.11561,-102.89898,0,3,0,1
46.79382,-103.4307,1,5,0,0
47.27141,-103.01449,0,3,0,0
47.15321,-102.75979,0,3,0,1
47.12704,-102.94557,0,3,0,1
48.74665,-100.9132,0,3,0,1
46.80411,-103.33564,0,3,0,1
47.21501,-103.61084,0,3,0,0
48.43597,-102.82885,0,3,0,0
48.83454,-102.75185,0,3,0,0
47.25963,-103.74082,0,3,0,0
48.27749,-103.83224,1,5,0,0
46.78847,-103.36793,0,3,0,1
47.16962,-103.65527,0,3,0,1
48.84191,-102.88154,0,3,0,0
48.87046,-101.00763,0,3,0,0
47.24291,-103.01542,0,5,0,1
46.83154,-103.40388,0,3,0,0
46.79438,-103.39631,0,3,0,1
46.82336,-103.3524,0,3,0,1
47.20023,-103.72369,0,3,0,0
48.75105,-102.77135,0,3,0,0
47.2146,-102.97585,0,3,0,0
48.73847,-101.20356,0,3,0,1
48.74795,-101.25443,0,3,0,1
47.30749,-103.00494,0,3,0,0
47.41897,-102.72096,1,5,0,0
48.43274,-102.8199,0,3,0,1
47.11286,-102.69236,1,5,0,0
46.78844,-103.32788,1,5,0,0
46.77501,-103.35935,0,3,0,1
47.16684,-102.78036,0,3,0,1
46.77605,-103.23068,0,3,0,1
48.52317,-103.01059,0,3,0,0
48.52519,-103.00348,0,3,0,0
46.81031,-103.31684,0,3,0,1
47.62987,-103.49427,0,3,0,0
47.15302,-102.78052,1,5,0,0
48.2944,-102.94639,0,3,0,1
48.29334,-102.95916,0,3,0,1
46.81865,-103.30401,1,5,0,0
46.81864,-103.31416,0,3,0,1
47.12659,-102.94944,1,5,0,0
48.76004,-102.93239,0,3,0,0
47.44612,-102.72374,0,3,0,0
48.76537,-101.2551,0,3,0,1
46.84614,-103.21316,0,3,0,1
46.83073,-103.32874,0,3,0,1
48.54064,-103.01181,0,3,0,1
48.84607,-102.88856,0,3,0,0
48.51791,-102.99757,1,5,0,0
46.9603,-103.59397,0,3,0,0
47.31506,-103.38886,0,3,0,0
47.30173,-103.3896,1,5,0,0
46.76372,-103.45695,0,3,0,0
46.9679,-103.3753,0,3,0,0
47.20122,-103.69643,0,3,0,0
47.14176,-102.75562,0,3,0,1
46.79002,-103.33868,0,3,0,1
46.75927,-103.3392,0,3,0,1
46.77346,-103.31715,1,5,0,0
46.7886,-103.31758,1,5,0,0
46.75954,-103.31697,1,5,0,0
46.76088,-103.31396,1,5,0,0
47.32222,-103.40776,0,3,0,0
48.2931,-102.53483,0,3,0,0
47.66442,-104.00388,1,5,0,0
48.02333,-103.69432,0,3,0,0
47.44952,-102.81954,0,3,0,0
46.7612,-103.39932,0,3,0,1
48.88565,-102.37351,0,3,0,1
48.77324,-100.89891,0,3,0,1
48.77945,-101.33056,0,3,0,1
48.78612,-101.33083,0,3,0,0
47.22843,-103.23866,1,5,0,0
47.1958,-103.10428,0,3,0,0
48.87836,-102.38408,0,3,0,1
48.30024,-102.95789,0,3,0,0
46.77227,-103.08109,0,3,0,0
48.96451,-102.53874,0,3,0,0
47.59707,-103.63819,0,3,0,0
48.96903,-100.68843,0,3,0,1
48.96059,-100.62274,0,3,0,1
48.92174,-101.03504,0,3,0,0
46.78844,-103.32788,0,3,0,1
48.03687,-103.69324,0,3,0,0
48.75462,-101.27021,0,3,0,1
48.74978,-101.24559,0,3,0,1
47.71595,-104.02498,0,3,0,0
48.63747,-102.88806,0,3,0,1
48.69697,-102.02554,0,3,0,0
48.23379,-102.28659,0,3,0,1
47.27405,-103.75965,0,3,0,0
47.66711,-104.0035,0,3,0,0
46.76603,-103.48768,0,3,0,1
48.72387,-100.75402,0,3,0,0
48.72384,-100.76504,0,3,0,0
48.71843,-100.75914,0,3,0,0
48.76869,-101.25826,0,3,0,1
48.76033,-101.23797,0,3,0,1
48.74456,-101.25235,0,3,0,1
48.75768,-101.26368,0,3,0,1
47.26481,-103.74529,1,5,0,0
46.76067,-103.35601,1,5,0,0
47.15195,-103.3379,1,5,0,0
47.59447,-103.99626,0,3,0,0
48.74279,-101.21522,0,3,0,1
48.75138,-101.25692,0,3,0,1
48.93645,-102.26009,1,5,0,0
48.83467,-102.89045,1,5,0,0
47.39924,-102.66609,1,5,0,0
46.81878,-103.32629,1,5,0,0
48.2713,-102.97002,0,3,0,1
48.26502,-102.97455,0,3,0,1
48.78649,-100.78266,0,3,0,0
48.78139,-101.32701,0,3,0,0
48.78356,-101.33522,0,3,0,0
48.75216,-103.04678,0,3,0,0
47.40287,-102.66854,0,3,0,0
48.27723,-102.97799,0,3,0,0
46.61273,-103.17436,0,3,0,0
48.75926,-100.66718,0,3,0,0
48.00126,-101.91264,0,3,0,0
46.78869,-103.31262,1,5,0,0
48.48929,-102.89515,0,3,0,1
46.78959,-103.31262,1,5,0,0
46.76429,-103.49436,0,3,0,1
48.75493,-101.26228,0,3,0,1
47.02872,-102.73507,0,3,0,1
48.74571,-101.24819,0,3,0,1
46.78973,-103.22535,0,3,0,1
48.73953,-101.22671,0,3,0,1
48.73488,-101.21889,0,3,0,1
48.73562,-100.75008,0,3,0,0
48.74323,-101.24035,0,3,0,1
48.73944,-101.23507,0,3,0,1
47.18757,-103.74368,1,5,0,0
46.99651,-103.40033,0,3,0,1
46.84632,-103.23235,0,3,0,1
46.76548,-103.23079,0,3,0,1
48.33657,-102.94477,1,0,0,0
48.55821,-101.03585,0,3,0,1
47.73765,-103.44106,0,3,0,0
48.58077,-101.38411,0,3,0,0
46.788,-103.30558,1,5,0,0
46.77555,-103.30584,1,5,0,0
47.60689,-103.98685,0,3,0,0
48.65732,-101.44315,0,3,0,0
48.99659,-101.69578,0,3,0,0
47.48428,-103.69962,1,5,0,0
47.42106,-102.8358,0,3,0,0
48.288,-102.95109,0,3,0,1
48.92231,-102.24958,0,3,0,1
48.03582,-103.6877,0,3,0,0
48.92405,-101.37427,0,3,0,0
46.99602,-103.37892,0,3,0,1
46.99266,-103.37513,0,3,0,1
47.01066,-103.39154,1,5,0,0
48.25742,-102.99527,0,3,0,1
48.105,-103.67024,0,3,0,1
48.69621,-101.75775,0,3,0,0
48.77945,-101.33543,0,3,0,0
47.87548,-103.4952,0,3,0,1
48.76222,-100.91538,0,3,0,1
48.78621,-100.92273,0,3,0,1
48.27538,-102.99042,0,3,0,0
48.32806,-102.94397,0,3,0,0
48.77621,-101.33003,0,3,0,1
48.90509,-102.55687,0,3,0,1
48.97569,-102.52646,0,3,0,1
48.81861,-100.87688,0,3,0,0
46.85475,-100.88712,0,3,0,0
46.82175,-103.50908,0,3,0,1
46.90279,-103.4863,0,3,0,1
46.83484,-103.57517,0,3,0,0
48.33742,-102.8984,0,3,0,1
47.23471,-103.73938,0,3,0,1
47.14546,-103.71994,0,3,0,0
47.57669,-102.8664,0,3,0,1
47.25396,-103.12292,0,3,0,0
47.60928,-103.5281,0,3,0,0
47.51416,-103.10294,0,3,0,0
48.24365,-102.94213,0,3,0,0
47.61187,-103.54083,0,3,0,0
48.91732,-101.358,0,3,0,0
48.92508,-103.70855,1,5,0,0
48.96977,-103.70183,1,5,0,0
48.9635,-103.70015,0,3,0,0
47.14509,-103.67178,0,3,0,0
47.43596,-103.43797,0,3,0,0
47.41537,-103.4335,1,5,0,0
47.43595,-103.43799,1,5,0,0
47.83921,-104.03017,0,3,0,0
47.44084,-103.43664,1,5,0,0
47.44082,-103.43665,1,5,0,0
47.41537,-103.43347,1,5,0,0
48.95543,-103.59232,0,3,0,0
47.05446,-102.82355,0,3,0,1
48.92086,-100.84341,0,3,0,0
48.92776,-100.84349,0,3,0,0
47.61524,-103.06277,0,3,0,0
47.83937,-104.02003,0,3,0,0
47.07889,-103.42373,0,3,0,0
47.11299,-103.38829,0,3,0,0
47.1054,-103.41575,0,3,0,0
47.08491,-103.44107,0,3,0,0
47.10217,-103.44016,1,5,0,0
47.42676,-103.43319,1,5,0,0
47.42032,-103.4326,1,5,0,0
47.42032,-103.43258,1,5,0,0
47.27922,-103.49495,0,3,0,0
47.35687,-103.41983,1,5,0,0
47.61644,-103.53789,0,3,0,0
48.83045,-101.82194,0,3,0,0
48.96425,-101.69669,0,3,0,0
48.96052,-101.12191,0,3,0,0
47.61016,-103.54668,0,3,0,0
47.11847,-103.59064,0,3,0,0
47.59917,-103.51041,0,3,0,0
47.13527,-103.72652,0,3,0,1
47.6636,-103.68592,0,3,0,0
47.93128,-103.66496,0,3,0,0
47.51439,-103.10314,1,5,0,0
48.98194,-102.23418,0,3,0,1
48.96125,-103.7083,0,3,0,0
47.60932,-103.5439,0,3,0,0
48.27682,-102.99948,0,3,0,0
48.77621,-101.33485,0,3,0,1
47.80219,-103.70891,0,3,0,1
47.10754,-103.3888,0,3,0,0
46.83377,-103.56482,0,3,0,0
48.70968,-102.93102,0,3,0,1
48.68204,-102.92693,0,3,0,1
47.99345,-103.56561,0,3,0,1
48.93014,-101.38815,0,3,0,1
46.82015,-102.87965,0,3,0,0
48.78355,-101.83818,0,3,0,0
47.92367,-103.54358,0,3,0,1
47.12708,-103.62904,1,5,0,0
48.27788,-103.3868,0,3,0,1
46.82015,-102.87973,0,3,0,0
48.23597,-102.95439,0,3,0,0
46.85169,-102.84564,1,5,0,0
47.12264,-103.70558,0,3,0,1
47.80301,-103.72888,0,3,0,1
48.993,-101.69092,0,3,0,0
47.84004,-103.71111,0,3,0,1
48.81638,-101.86272,0,3,0,0
48.91365,-100.91493,0,3,0,0
46.85613,-102.79248,1,5,0,0
47.80341,-103.6878,0,3,0,1
46.85436,-100.88723,0,3,0,0
48.34005,-102.88481,0,3,0,1
47.68378,-103.79486,0,3,0,0
48.26503,-102.5073,0,3,0,0
47.0971,-103.68545,0,3,0,1
47.71883,-102.72506,0,3,0,0
48.06282,-103.64303,0,3,0,0
48.70385,-102.91725,0,3,0,1
47.58157,-103.9193,0,3,0,1
47.79378,-103.73654,0,3,0,1
48.89992,-100.88756,0,3,0,0
47.94784,-103.58071,0,3,0,1
47.78878,-103.7523,0,3,0,1
47.80658,-103.75717,0,3,0,1
48.77952,-101.34004,0,3,0,1
48.96425,-101.68592,0,3,0,0
46.86477,-103.34774,0,3,0,1
48.02507,-103.7576,0,3,0,1
47.81777,-103.75228,0,3,0,1
47.9369,-103.5858,0,3,0,1
46.76794,-103.4537,0,3,0,0
48.84482,-101.7669,0,3,0,0
47.80686,-103.71642,0,3,0,1
46.83708,-102.87648,1,5,0,0
47.94798,-103.55945,1,5,0,0
46.83118,-102.65269,0,3,0,0
46.96442,-102.95705,0,3,0,1
48.29967,-103.57383,0,3,0,1
48.27372,-102.94802,0,3,0,1
48.26092,-102.9977,0,3,0,0
47.58613,-103.50092,0,3,0,0
47.77761,-103.69284,1,5,0,0
47.08372,-103.04614,0,3,0,1
48.25254,-101.49407,0,3,0,0
47.80657,-103.6939,0,3,0,1
47.78794,-103.68809,0,3,0,1
47.80656,-103.67135,1,5,0,0
48.70254,-102.92659,0,3,0,1
47.11044,-103.75062,0,3,0,1
48.6599,-102.9047,0,3,0,1
48.65688,-101.84496,0,3,0,0
48.66759,-101.9756,0,3,0,0
48.37402,-102.43166,0,3,0,1
48.67597,-102.9554,0,3,0,1
48.96725,-101.12172,0,3,0,0
47.81745,-103.79496,0,3,0,1
47.11145,-103.20491,0,3,0,1
47.78974,-103.75372,0,3,0,1
47.78886,-103.73081,0,3,0,1
48.05822,-103.64334,0,3,0,0
47.80534,-103.79709,0,3,0,1
47.11088,-103.37298,1,5,0,0
48.86249,-101.78901,0,3,0,0
48.81197,-101.35185,0,3,0,0
47.78971,-103.71069,0,3,0,1
48.92712,-101.36794,0,3,0,0
48.225,-103.3017,0,3,0,1
48.85247,-101.76692,0,3,0,0
48.92902,-101.38822,0,3,0,1
48.66031,-101.83497,0,3,0,0
46.90673,-103.22032,0,3,0,0
47.7888,-103.79993,1,5,0,0
47.77653,-103.75171,0,3,0,1
47.41435,-103.29948,0,3,0,1
48.86609,-103.05457,0,3,0,1
47.73424,-103.32475,0,3,0,0
47.88089,-103.56936,0,3,0,0
48.91008,-102.57125,0,3,0,1
47.16387,-103.67173,0,3,0,1
47.94837,-103.62261,0,3,0,1
48.2965,-102.96418,0,3,0,1
48.70696,-102.93536,0,3,0,1
47.80613,-103.79823,0,3,0,1
47.78962,-103.79993,0,3,0,1
48.7799,-101.83273,0,3,0,0
47.09,-103.73441,0,3,0,1
47.81866,-103.68888,0,3,0,1
48.97667,-100.97818,0,3,0,1
47.15991,-103.3828,0,3,0,0
48.35712,-102.97119,0,3,0,1
48.6896,-101.79646,0,3,0,0
48.9131,-102.56116,0,3,0,1
48.95622,-103.70079,0,3,0,0
46.74053,-102.89878,0,3,0,0
47.72618,-102.71041,0,3,0,0
48.66393,-102.12783,0,3,0,0
48.89927,-102.56585,0,3,0,0
47.11138,-103.22557,0,3,0,1
47.59122,-104.00952,0,3,0,1
46.86656,-103.48051,1,5,0,0
47.90446,-103.85927,0,3,0,1
47.89229,-103.82125,1,5,0,0
48.60369,-102.30194,0,3,0,1
48.92131,-101.38966,0,3,0,1
48.66403,-101.98104,1,5,0,0
48.32703,-102.90961,0,3,0,1
48.9977,-102.04028,0,3,0,1
47.83382,-103.73209,0,3,0,1
47.17311,-103.3862,0,3,0,0
47.90757,-103.84227,1,5,0,0
47.76006,-103.68854,0,3,0,1
48.18274,-103.90501,0,3,0,1
48.90074,-102.54974,1,5,0,0
48.89512,-102.55071,0,3,0,1
48.91156,-103.05199,0,3,0,0
47.23816,-103.77432,1,5,0,0
47.16704,-103.67989,0,3,0,1
47.9347,-103.58212,1,5,0,0
47.77524,-103.73208,1,5,0,0
47.77565,-103.75172,1,5,0,0
48.02352,-103.79747,0,3,0,1
47.87915,-103.62869,0,3,0,0
48.54542,-101.71345,0,3,0,1
48.79739,-101.17138,0,3,0,0
48.78784,-101.72839,0,3,0,0
47.86525,-102.88187,1,5,0,0
47.82017,-103.69155,0,3,0,1
48.31572,-102.94269,0,3,0,1
46.75884,-102.85712,0,3,0,0
47.77764,-103.7987,1,5,0,0
48.80837,-101.32452,0,3,0,0
46.72753,-102.90667,1,5,0,0
48.31072,-100.85136,0,3,0,0
48.81234,-101.25957,0,3,0,0
47.21091,-103.73278,0,3,0,1
47.24235,-103.0813,0,3,0,1
48.96365,-101.11615,0,3,0,0
48.71896,-102.92583,0,3,0,1
47.99363,-103.56051,0,3,0,1
48.21016,-102.86923,0,3,0,1
47.17871,-103.6532,0,3,0,1
47.84008,-103.73214,0,3,0,1
46.75816,-102.97045,1,5,0,0
48.80607,-103.36377,0,3,0,1
47.14422,-103.67016,0,3,0,1
47.74788,-103.69162,0,3,0,1
47.77513,-103.6888,0,3,0,1
47.81998,-103.73432,0,3,0,1
47.77516,-103.71058,0,3,0,1
47.834,-103.7727,0,3,0,1
47.8331,-103.68936,1,5,0,0
47.61562,-103.53044,0,3,0,0
47.82464,-103.777,1,5,0,0
48.06864,-103.88552,0,3,0,1
48.8496,-102.86878,0,3,0,1
47.87648,-103.62542,1,5,0,0
47.604,-103.55121,0,3,0,0
47.14,-103.75101,0,3,0,1
47.18262,-103.6875,0,3,0,1
48.48705,-102.9925,0,3,0,1
47.92152,-103.58453,1,5,0,0
47.10804,-103.71204,0,3,0,1
47.16646,-103.77381,0,3,0,1
48.05179,-103.65099,0,3,0,1
48.67854,-102.63869,0,3,0,0
47.95436,-102.01372,0,3,0,0
47.93878,-103.41484,0,3,0,0
48.35698,-102.98346,0,3,0,1
47.14004,-103.75262,1,5,0,0
47.09466,-103.2249,0,3,0,1
47.81785,-103.8391,1,5,0,0
47.80549,-103.84095,0,3,0,1
47.80383,-103.85836,0,3,0,1
47.80614,-103.84224,1,5,0,0
47.8065,-103.86381,0,3,0,1
47.56202,-103.842,0,3,0,1
47.83478,-103.73627,0,3,0,1
48.87879,-103.15295,0,3,0,1
48.16828,-103.88333,1,5,0,0
47.01974,-103.4591,0,3,0,1
47.15524,-103.01454,0,3,0,1
47.74626,-103.66782,0,3,0,1
47.76067,-103.66788,1,5,0,0
47.76229,-103.6502,1,5,0,0
48.2267,-102.96315,0,3,0,1
46.80447,-103.35982,0,3,0,1
47.02644,-103.45279,0,3,0,1
48.99816,-102.35013,1,5,0,0
47.74623,-103.68919,0,3,0,1
47.81855,-103.79578,0,3,0,1
48.85208,-101.77397,0,3,0,0
48.84484,-101.77352,0,3,0,0
47.84067,-103.71102,0,3,0,1
48.31359,-102.44066,0,3,0,1
48.60291,-102.83696,0,3,0,1
47.59112,-103.98658,0,3,0,1
47.58822,-103.71447,1,5,0,0
47.44535,-102.6411,0,3,0,1
47.18259,-103.60224,0,3,0,1
47.91763,-103.55985,0,3,0,1
47.19624,-103.79381,0,3,0,1
48.81862,-101.85536,0,3,0,0
47.92139,-103.56293,0,3,0,1
47.21097,-103.79354,0,3,0,1
